"NID","temp","humidity","battery_level","UT","Longitude","Latitude","State"
3660,55.2,86.5,0.74,"2015-07-05 00:00:00",-97.47429,32.76037,"Fort Bliss"
3990,77.2,68.6,0.89,"2015-05-30 18:00:00",-97.49387,32.72571,"Fort Bliss"
4071,88.7,85.9,0.86,"2015-08-18 18:00:00",-81.54179,27.71191,"Hurlburt"
4187,86.2,87,0.83,"2015-10-25 18:00:00",-97.4721,32.77283,"Fort Bliss"
4340,57.5,49.3,0.76,"2016-05-09 18:00:00",-115.45178,36.43805,"Hawthorne"
4317,59,75,0.88,"2015-06-02 18:00:00",-81.47437,27.73138,"Hurlburt"
3975,87.2,60,0.94,"2015-01-03 06:00:00",-97.40872,32.78419,"Fort Bliss"
3678,80.8,99.4,0.87,"2015-07-19 12:00:00",-115.46928,36.39847,"Hawthorne"
4448,101.1,98.2,0.84,"2015-10-14 12:00:00",-99.9792,41.51784,"Camp Ashland"
4247,61.5,54.2,0.74,"2016-06-20 12:00:00",-100.00995,41.49106,"Camp Ashland"
3902,87.2,102,0.73,"2016-08-05 18:00:00",-97.48731,32.79546,"Fort Bliss"
4487,57.1,82.3,0.74,"2016-06-19 00:00:00",-115.54708,36.39182,"Hawthorne"
3670,102.5,54.4,0.76,"2016-05-11 00:00:00",-115.47914,36.39666,"Hawthorne"
3835,80.6,69.4,0.79,"2016-02-09 12:00:00",-81.54351,27.73274,"Hurlburt"
3908,90,95.1,0.78,"2016-03-20 18:00:00",-81.52576,27.71139,"Hurlburt"
3998,90.2,60.3,0.84,"2015-04-25 18:00:00",-74.99192,45.23865,"Fort drum"
3670,87.8,74,0.78,"2016-03-16 06:00:00",-115.47914,36.39666,"Hawthorne"
4472,74.7,83.2,0.73,"2016-07-19 06:00:00",-97.423,32.77893,"Fort Bliss"
3631,62.8,61.1,0.76,"2016-05-06 00:00:00",-97.46347,32.73806,"Fort Bliss"
4279,75,104.8,0.92,"2015-02-18 00:00:00",-81.53111,27.69132,"Hurlburt"
4262,97.6,103.8,0.93,"2015-01-17 18:00:00",-115.49963,36.4456,"Hawthorne"
4071,84.8,57.6,0.77,"2016-04-15 12:00:00",-81.54179,27.71191,"Hurlburt"
4118,107.4,70.1,0.44,"2016-07-24 06:00:00",-81.53451,27.72172,"Hurlburt"
4129,63,83.9,0.73,"2016-07-27 00:00:00",-81.49266,27.70068,"Hurlburt"
4141,96.1,78.1,0.78,"2016-03-07 12:00:00",-75.00767,45.23878,"Fort drum"
3623,105.9,105.9,0.85,"2015-09-07 18:00:00",-115.52572,36.36664,"Hawthorne"
3814,80.4,86.4,0.81,"2015-12-26 06:00:00",-100.02974,41.52101,"Camp Ashland"
4118,92.2,45.4,0.77,"2015-07-05 12:00:00",-81.53451,27.72172,"Hurlburt"
4065,71.6,89,0.77,"2016-04-24 18:00:00",-81.54641,27.7201,"Hurlburt"
3588,71.9,76.7,0.84,"2015-10-07 06:00:00",-100.04144,41.53507,"Camp Ashland"
4487,95.8,94.4,0.92,"2015-03-05 18:00:00",-115.54708,36.39182,"Hawthorne"
3806,67.1,68.4,0.91,"2015-03-11 18:00:00",-115.51603,36.43371,"Hawthorne"
4438,104.7,52.2,0.79,"2016-02-07 18:00:00",-74.95445,45.27624,"Fort drum"
4148,67.1,86.6,0.74,"2016-06-28 18:00:00",-115.49922,36.36511,"Hawthorne"
4493,106.8,93.7,0.91,"2015-03-25 00:00:00",-74.96174,45.27124,"Fort drum"
3556,107.6,53.5,0.87,"2015-07-21 12:00:00",-81.48993,27.69282,"Hurlburt"
4367,58,62.8,0.88,"2015-03-14 12:00:00",-74.986,45.26082,"Fort drum"
3764,75.6,71.3,0.87,"2015-07-27 12:00:00",-115.47118,36.36853,"Hawthorne"
4493,62.6,89.7,0.87,"2015-07-29 00:00:00",-74.96174,45.27124,"Fort drum"
4279,75.6,67.1,0.9,"2015-04-29 12:00:00",-81.53111,27.69132,"Hurlburt"
4138,76.4,106.5,0.73,"2016-07-31 06:00:00",-115.47223,36.37771,"Hawthorne"
3630,107.6,85.9,0.93,"2015-02-07 12:00:00",-100.03085,41.49482,"Camp Ashland"
3958,86.2,60.1,0.88,"2015-07-07 12:00:00",-81.46669,27.74579,"Hurlburt"
3718,60.2,95.2,0.84,"2015-09-18 18:00:00",-75.04029,45.22394,"Fort drum"
4121,101.8,107.4,0.8,"2016-01-29 06:00:00",-100.03726,41.51464,"Camp Ashland"
4448,91.1,75.8,0.85,"2015-09-16 12:00:00",-99.9792,41.51784,"Camp Ashland"
4340,109.4,87,0.77,"2016-04-09 12:00:00",-115.45178,36.43805,"Hawthorne"
3933,90.4,92.3,0.83,"2015-05-07 18:00:00",-74.95027,45.26996,"Fort drum"
3592,101.3,46.9,0.89,"2015-05-22 06:00:00",-100.049,41.45603,"Camp Ashland"
4121,79,101.2,0.83,"2015-10-18 12:00:00",-100.03726,41.51464,"Camp Ashland"
3556,59.2,52.7,0.91,"2015-03-15 12:00:00",-81.48993,27.69282,"Hurlburt"
4351,58.4,49.4,0.73,"2016-07-17 12:00:00",-74.95286,45.26563,"Fort drum"
3561,61.3,74.3,0.84,"2015-03-28 06:00:00",-100.0272,41.497,"Camp Ashland"
3679,75.4,65.5,0.73,"2016-08-05 00:00:00",-115.5269,36.43018,"Hawthorne"
3734,72.1,105.2,0.82,"2015-12-09 00:00:00",-115.52564,36.43696,"Hawthorne"
3709,63.1,66.9,0.82,"2015-11-22 18:00:00",-97.43551,32.76468,"Fort Bliss"
4487,83.8,90.6,0.77,"2016-04-05 18:00:00",-115.54708,36.39182,"Hawthorne"
3513,62.7,67.2,0.86,"2015-08-08 00:00:00",-74.98968,45.20481,"Fort drum"
4236,97.2,86,0.51,"2016-05-04 18:00:00",-97.49781,32.8115,"Fort Bliss"
4117,57.1,91.1,0.88,"2015-06-30 06:00:00",-115.452,36.44293,"Hawthorne"
4302,59.5,97.2,0.78,"2016-02-21 06:00:00",-115.49126,36.4039,"Hawthorne"
4071,103.8,105.9,0.8,"2016-01-14 06:00:00",-81.54179,27.71191,"Hurlburt"
4340,74.5,48.4,0.89,"2015-05-20 00:00:00",-115.45178,36.43805,"Hawthorne"
3810,68.1,105.9,0.87,"2015-07-13 18:00:00",-115.49047,36.42567,"Hawthorne"
3933,93.7,100.5,0.73,"2015-08-30 00:00:00",-74.95027,45.26996,"Fort drum"
3888,63.5,106.4,0.85,"2015-09-17 12:00:00",-97.42542,32.8131,"Fort Bliss"
4401,85.8,61.9,0.83,"2015-11-07 12:00:00",-74.98549,45.21944,"Fort drum"
3777,70.2,86.3,0.75,"2016-05-21 18:00:00",-75.03751,45.26606,"Fort drum"
4351,108,53.2,0.82,"2015-11-21 12:00:00",-74.95286,45.26563,"Fort drum"
4141,88.7,82.2,0.93,"2015-01-22 12:00:00",-75.00767,45.23878,"Fort drum"
3764,65.3,75.8,0.8,"2016-01-17 00:00:00",-115.47118,36.36853,"Hawthorne"
4091,61.3,72.5,0.76,"2016-05-08 18:00:00",-100.02732,41.45441,"Camp Ashland"
3958,89.4,61.7,0.87,"2015-08-03 06:00:00",-81.46669,27.74579,"Hurlburt"
4162,98.5,73.4,0.57,"2015-11-29 12:00:00",-97.44917,32.73673,"Fort Bliss"
3777,82.9,107.1,0.87,"2015-06-26 00:00:00",-75.03751,45.26606,"Fort drum"
3556,83,79.7,0.92,"2015-02-12 18:00:00",-81.48993,27.69282,"Hurlburt"
3679,93.7,82.1,0.82,"2015-11-04 06:00:00",-115.5269,36.43018,"Hawthorne"
4401,106.7,104.7,0.9,"2015-04-15 06:00:00",-74.98549,45.21944,"Fort drum"
3604,75.5,107.3,0.84,"2015-10-11 00:00:00",-100.01375,41.46745,"Camp Ashland"
4208,88.9,85.7,0.94,"2015-01-01 06:00:00",-81.52652,27.69622,"Hurlburt"
3859,73.2,105.8,0.8,"2016-01-26 00:00:00",-97.47589,32.79332,"Fort Bliss"
3961,86.6,48.9,0.91,"2015-03-29 06:00:00",-81.45786,27.66912,"Hurlburt"
4208,100.2,84.8,0.77,"2016-04-06 12:00:00",-81.52652,27.69622,"Hurlburt"
3588,59.6,60.7,0.9,"2015-04-09 06:00:00",-100.04144,41.53507,"Camp Ashland"
3985,62.1,81.4,0.75,"2016-05-29 06:00:00",-115.51587,36.42559,"Hawthorne"
3800,67.8,84.6,0.82,"2015-12-10 12:00:00",-81.46387,27.65836,"Hurlburt"
4351,94.1,51.7,0.73,"2016-07-25 18:00:00",-74.95286,45.26563,"Fort drum"
3673,64.3,102.7,0.9,"2015-04-12 06:00:00",-99.96615,41.50205,"Camp Ashland"
4268,72.3,52.1,0.82,"2015-11-19 18:00:00",-81.53514,27.70049,"Hurlburt"
3907,64.3,94.4,0.94,"2015-01-02 18:00:00",-81.47758,27.67185,"Hurlburt"
4141,99.9,79.8,0.74,"2016-06-26 18:00:00",-75.00767,45.23878,"Fort drum"
4247,91.5,56.6,0.74,"2016-07-05 06:00:00",-100.00995,41.49106,"Camp Ashland"
3577,59.1,78.2,0.9,"2015-05-07 18:00:00",-97.44644,32.77142,"Fort Bliss"
3734,100.6,62.9,0.77,"2016-04-05 00:00:00",-115.52564,36.43696,"Hawthorne"
3963,98.1,77.1,0.9,"2015-04-13 12:00:00",-97.46018,32.78075,"Fort Bliss"
4487,97.2,74,0.83,"2015-10-28 06:00:00",-115.54708,36.39182,"Hawthorne"
3848,101.6,66.6,0.93,"2015-01-27 12:00:00",-74.99701,45.24351,"Fort drum"
3824,87.5,96,0.74,"2015-08-28 00:00:00",-115.48108,36.36495,"Hawthorne"
4467,61.4,103.5,0.7,"2015-08-08 00:00:00",-99.99897,41.49113,"Camp Ashland"
4002,84.4,108.9,0.86,"2015-08-09 00:00:00",-99.99636,41.49527,"Camp Ashland"
3777,70.3,77.7,0.78,"2016-03-11 06:00:00",-75.03751,45.26606,"Fort drum"
4031,104.8,91.7,0.83,"2015-10-22 06:00:00",-75.02076,45.24581,"Fort drum"
4197,77.5,75.6,0.74,"2016-06-13 06:00:00",-97.4297,32.79111,"Fort Bliss"
3715,82.3,101.2,0.8,"2016-01-23 12:00:00",-74.9937,45.22259,"Fort drum"
3909,58.3,53.7,0.9,"2015-05-10 18:00:00",-100.04842,41.54721,"Camp Ashland"
4448,84.4,76.3,0.72,"2016-08-11 18:00:00",-99.9792,41.51784,"Camp Ashland"
3715,106.4,52.7,0.93,"2015-02-04 12:00:00",-74.9937,45.22259,"Fort drum"
4397,94.9,59.4,0.92,"2015-03-01 06:00:00",-115.47015,36.35268,"Hawthorne"
4109,100,89.7,0.84,"2015-10-05 12:00:00",-74.97159,45.23353,"Fort drum"
3736,100.8,69.9,0.75,"2016-05-28 12:00:00",-75.03974,45.2421,"Fort drum"
4222,80.8,92.5,0.75,"2016-05-23 12:00:00",-115.49695,36.37476,"Hawthorne"
3806,95.9,90.3,0.84,"2015-10-03 00:00:00",-115.51603,36.43371,"Hawthorne"
4493,65,52.2,0.78,"2016-03-19 18:00:00",-74.96174,45.27124,"Fort drum"
3561,85.3,94.9,0.57,"2015-11-28 00:00:00",-100.0272,41.497,"Camp Ashland"
4229,81.7,100.6,0.83,"2015-10-30 06:00:00",-75.04921,45.28741,"Fort drum"
3565,99.1,49.5,0.67,"2015-08-24 00:00:00",-99.98972,41.49483,"Camp Ashland"
3865,98.2,82.2,0.74,"2016-07-01 00:00:00",-100.03183,41.50625,"Camp Ashland"
3824,101.3,56.2,0.79,"2015-07-10 06:00:00",-115.48108,36.36495,"Hawthorne"
3865,103.2,97,0.81,"2016-01-01 12:00:00",-100.03183,41.50625,"Camp Ashland"
3681,103,90.3,0.81,"2015-12-18 00:00:00",-100.02803,41.53253,"Camp Ashland"
3577,88.3,81.2,0.72,"2016-08-14 18:00:00",-97.44644,32.77142,"Fort Bliss"
4109,107.8,56.6,0.78,"2016-03-16 18:00:00",-74.97159,45.23353,"Fort drum"
3588,103.4,81.2,0.84,"2015-10-06 00:00:00",-100.04144,41.53507,"Camp Ashland"
4187,91.6,60.6,0.78,"2016-03-04 12:00:00",-97.4721,32.77283,"Fort Bliss"
4268,103.8,46.3,0.81,"2015-12-25 18:00:00",-81.53514,27.70049,"Hurlburt"
4446,100.6,78.1,0.93,"2015-01-25 00:00:00",-81.48899,27.66718,"Hurlburt"
3966,101.2,79.1,0.92,"2015-02-20 18:00:00",-115.5264,36.43856,"Hawthorne"
3734,57.3,97.5,0.84,"2015-09-23 18:00:00",-115.52564,36.43696,"Hawthorne"
3528,80.7,80.6,0.91,"2015-03-27 12:00:00",-97.47912,32.79395,"Fort Bliss"
4351,61.9,62.6,0.9,"2015-04-08 18:00:00",-74.95286,45.26563,"Fort drum"
3909,89.5,98.8,0.73,"2016-07-18 00:00:00",-100.04842,41.54721,"Camp Ashland"
4438,75.8,98.3,0.8,"2016-01-14 06:00:00",-74.95445,45.27624,"Fort drum"
4148,108.4,58.5,0.85,"2015-09-19 00:00:00",-115.49922,36.36511,"Hawthorne"
4317,95.9,89.3,0.94,"2015-01-07 06:00:00",-81.47437,27.73138,"Hurlburt"
4232,70,91.8,0.77,"2016-04-13 18:00:00",-100.01624,41.46461,"Camp Ashland"
4407,88.6,74.4,0.78,"2016-03-11 12:00:00",-81.47339,27.66155,"Hurlburt"
4446,77.3,109.7,0.89,"2015-05-13 12:00:00",-81.48899,27.66718,"Hurlburt"
4118,94.8,81,0.77,"2015-07-12 12:00:00",-81.53451,27.72172,"Hurlburt"
3604,78.7,68.6,0.72,"2016-08-18 12:00:00",-100.01375,41.46745,"Camp Ashland"
4448,99.5,52.4,0.83,"2015-11-01 12:00:00",-99.9792,41.51784,"Camp Ashland"
4279,77,60.6,0.86,"2015-08-20 00:00:00",-81.53111,27.69132,"Hurlburt"
3985,77.7,57.8,0.74,"2016-06-26 12:00:00",-115.51587,36.42559,"Hawthorne"
4375,56.1,107,0.88,"2015-03-17 18:00:00",-99.99663,41.45154,"Camp Ashland"
3830,91.8,82.8,0.93,"2015-01-20 12:00:00",-74.96081,45.25824,"Fort drum"
4262,85.5,93.3,0.82,"2015-11-17 00:00:00",-115.49963,36.4456,"Hawthorne"
4187,89.6,98,0.74,"2016-06-26 06:00:00",-97.4721,32.77283,"Fort Bliss"
4367,83.9,77.6,0.77,"2015-07-24 06:00:00",-74.986,45.26082,"Fort drum"
3833,61.8,50.7,0.75,"2016-06-06 00:00:00",-81.46923,27.7058,"Hurlburt"
4167,86.6,80.6,0.83,"2015-11-07 18:00:00",-81.48386,27.65824,"Hurlburt"
3918,108.2,90.7,0.89,"2015-05-12 06:00:00",-81.50456,27.65612,"Hurlburt"
3830,89.1,45.4,0.8,"2016-01-31 18:00:00",-74.96081,45.25824,"Fort drum"
3958,101,73.4,0.88,"2015-06-28 06:00:00",-81.46669,27.74579,"Hurlburt"
4197,96.5,94.8,0.79,"2016-02-17 18:00:00",-97.4297,32.79111,"Fort Bliss"
3736,89.3,72.1,0.75,"2016-06-07 06:00:00",-75.03974,45.2421,"Fort drum"
4354,74.9,65.6,0.68,"2015-08-19 06:00:00",-97.45821,32.80996,"Fort Bliss"
4141,74.7,105.1,0.74,"2016-06-19 18:00:00",-75.00767,45.23878,"Fort drum"
4002,79.4,94.2,0.83,"2015-10-28 12:00:00",-99.99636,41.49527,"Camp Ashland"
4002,57.8,83.4,0.93,"2015-02-03 12:00:00",-99.99636,41.49527,"Camp Ashland"
3565,80.9,58.6,0.64,"2015-09-22 18:00:00",-99.98972,41.49483,"Camp Ashland"
4104,67.4,104.2,0.87,"2015-07-02 12:00:00",-97.43316,32.77631,"Fort Bliss"
3969,88.8,78.3,0.86,"2015-08-19 06:00:00",-100.04489,41.47893,"Camp Ashland"
4401,106.2,68.4,0.86,"2015-07-26 06:00:00",-74.98549,45.21944,"Fort drum"
4040,73.2,100.8,0.79,"2016-02-06 06:00:00",-115.52342,36.43653,"Hawthorne"
3718,84.2,53.9,0.82,"2015-11-12 00:00:00",-75.04029,45.22394,"Fort drum"
4002,94.5,46.4,0.92,"2015-02-10 00:00:00",-99.99636,41.49527,"Camp Ashland"
3975,100,90.9,0.86,"2015-08-17 00:00:00",-97.40872,32.78419,"Fort Bliss"
4002,99.6,82.4,0.75,"2016-05-22 00:00:00",-99.99636,41.49527,"Camp Ashland"
4109,74.5,53.6,0.81,"2015-12-20 18:00:00",-74.97159,45.23353,"Fort drum"
4118,87.7,100.5,0.89,"2015-02-22 18:00:00",-81.53451,27.72172,"Hurlburt"
4162,70,108.7,0.75,"2015-06-16 12:00:00",-97.44917,32.73673,"Fort Bliss"
4472,57.4,86,0.82,"2015-11-14 00:00:00",-97.423,32.77893,"Fort Bliss"
3535,102.9,85.3,0.84,"2015-09-26 18:00:00",-97.49487,32.74335,"Fort Bliss"
3985,82.9,76.1,0.91,"2015-03-10 18:00:00",-115.51587,36.42559,"Hawthorne"
3633,109.2,94.6,0.79,"2016-02-10 06:00:00",-97.46019,32.72721,"Fort Bliss"
4071,88.3,70.5,0.88,"2015-06-01 18:00:00",-81.54179,27.71191,"Hurlburt"
3917,100,103,0.93,"2015-01-23 18:00:00",-74.99922,45.24809,"Fort drum"
4433,104.9,97.2,0.72,"2015-08-30 00:00:00",-97.44327,32.73516,"Fort Bliss"
4141,98.8,94.8,0.91,"2015-03-17 18:00:00",-75.00767,45.23878,"Fort drum"
3681,56.1,72.3,0.75,"2016-05-19 18:00:00",-100.02803,41.53253,"Camp Ashland"
3688,56.3,58.2,0.78,"2016-03-06 06:00:00",-97.44618,32.7234,"Fort Bliss"
4167,68.4,109.9,0.93,"2015-02-07 00:00:00",-81.48386,27.65824,"Hurlburt"
4129,103.9,86,0.81,"2015-12-28 06:00:00",-81.49266,27.70068,"Hurlburt"
4487,72,54.8,0.89,"2015-05-13 18:00:00",-115.54708,36.39182,"Hawthorne"
3907,97.5,95.9,0.83,"2015-10-26 00:00:00",-81.47758,27.67185,"Hurlburt"
3679,57.7,46.2,0.77,"2016-03-28 18:00:00",-115.5269,36.43018,"Hawthorne"
4031,100.7,59.9,0.76,"2016-05-02 12:00:00",-75.02076,45.24581,"Fort drum"
4397,56.5,55.7,0.88,"2015-06-06 12:00:00",-115.47015,36.35268,"Hawthorne"
3963,65,63.9,0.93,"2015-01-31 06:00:00",-97.46018,32.78075,"Fort Bliss"
3679,81.7,51.2,0.93,"2015-01-26 12:00:00",-115.5269,36.43018,"Hawthorne"
3777,76.1,103.6,0.84,"2015-09-26 06:00:00",-75.03751,45.26606,"Fort drum"
3763,100,102.1,0.83,"2015-10-12 00:00:00",-99.96093,41.45484,"Camp Ashland"
4367,71.9,62.1,0.61,"2016-01-26 18:00:00",-74.986,45.26082,"Fort drum"
4208,55.8,52.2,0.81,"2015-12-31 12:00:00",-81.52652,27.69622,"Hurlburt"
3764,86.3,80,0.87,"2015-07-20 00:00:00",-115.47118,36.36853,"Hawthorne"
4433,105.5,98.3,0.53,"2016-04-16 18:00:00",-97.44327,32.73516,"Fort Bliss"
3693,83,67.7,0.38,"2016-05-09 00:00:00",-74.95356,45.26612,"Fort drum"
3907,69.4,95,0.88,"2015-06-18 00:00:00",-81.47758,27.67185,"Hurlburt"
4117,81.1,60.6,0.77,"2016-04-15 18:00:00",-115.452,36.44293,"Hawthorne"
3958,78.4,82.3,0.8,"2016-01-30 12:00:00",-81.46669,27.74579,"Hurlburt"
3688,57.9,78.9,0.84,"2015-10-12 18:00:00",-97.44618,32.7234,"Fort Bliss"
3688,82.2,73.8,0.91,"2015-03-15 06:00:00",-97.44618,32.7234,"Fort Bliss"
4222,67.8,108.3,0.9,"2015-04-12 06:00:00",-115.49695,36.37476,"Hawthorne"
4421,101.7,46.5,0.77,"2016-04-21 12:00:00",-100.02554,41.53354,"Camp Ashland"
4268,108.2,109.9,0.77,"2016-04-13 12:00:00",-81.53514,27.70049,"Hurlburt"
4401,92.5,106.4,0.79,"2016-02-10 00:00:00",-74.98549,45.21944,"Fort drum"
4421,70.4,81,0.88,"2015-06-10 00:00:00",-100.02554,41.53354,"Camp Ashland"
3961,71.6,73,0.85,"2015-08-26 18:00:00",-81.45786,27.66912,"Hurlburt"
4493,59.6,82.4,0.74,"2016-07-03 12:00:00",-74.96174,45.27124,"Fort drum"
3833,89.7,64.5,0.87,"2015-07-02 06:00:00",-81.46923,27.7058,"Hurlburt"
4118,86.5,70.9,0.53,"2016-04-04 18:00:00",-81.53451,27.72172,"Hurlburt"
3670,73.1,66.2,0.89,"2015-05-09 06:00:00",-115.47914,36.39666,"Hawthorne"
4472,86.6,106.9,0.93,"2015-01-16 12:00:00",-97.423,32.77893,"Fort Bliss"
4197,105,64.3,0.81,"2015-12-31 18:00:00",-97.4297,32.79111,"Fort Bliss"
3961,92.2,97.2,0.77,"2016-04-23 12:00:00",-81.45786,27.66912,"Hurlburt"
3918,81.9,69.1,0.74,"2016-07-07 12:00:00",-81.50456,27.65612,"Hurlburt"
4135,96.3,105.6,0.58,"2016-02-25 18:00:00",-74.9905,45.25962,"Fort drum"
4121,64.9,81.4,0.8,"2016-02-05 18:00:00",-100.03726,41.51464,"Camp Ashland"
3734,58.1,92,0.76,"2016-04-27 00:00:00",-115.52564,36.43696,"Hawthorne"
4438,78.3,55.6,0.82,"2015-11-23 00:00:00",-74.95445,45.27624,"Fort drum"
3969,59.8,57.1,0.81,"2015-12-25 18:00:00",-100.04489,41.47893,"Camp Ashland"
4129,96.2,93.9,0.75,"2016-06-15 12:00:00",-81.49266,27.70068,"Hurlburt"
4401,102.9,101.1,0.73,"2016-07-14 18:00:00",-74.98549,45.21944,"Fort drum"
3728,66.7,74.9,0.77,"2016-04-17 00:00:00",-74.95018,45.22991,"Fort drum"
3897,55.5,46,0.76,"2016-05-20 00:00:00",-75.00357,45.27926,"Fort drum"
3633,65.6,52.8,0.87,"2015-07-24 00:00:00",-97.46019,32.72721,"Fort Bliss"
4448,68.7,52.4,0.91,"2015-04-04 06:00:00",-99.9792,41.51784,"Camp Ashland"
3800,79.9,82.4,0.91,"2015-04-02 12:00:00",-81.46387,27.65836,"Hurlburt"
3810,72.5,63.9,0.85,"2015-08-23 00:00:00",-115.49047,36.42567,"Hawthorne"
4208,84,67.2,0.85,"2015-09-03 06:00:00",-81.52652,27.69622,"Hurlburt"
4186,73.3,53.4,0.77,"2016-03-31 06:00:00",-81.52691,27.74779,"Hurlburt"
4448,67.2,105.1,0.84,"2015-10-14 00:00:00",-99.9792,41.51784,"Camp Ashland"
3736,91.2,67.1,0.76,"2016-05-19 18:00:00",-75.03974,45.2421,"Fort drum"
3528,88.9,80.1,0.89,"2015-05-10 18:00:00",-97.47912,32.79395,"Fort Bliss"
3670,89.9,93,0.74,"2016-07-10 12:00:00",-115.47914,36.39666,"Hawthorne"
4448,61.3,108.1,0.87,"2015-07-23 00:00:00",-99.9792,41.51784,"Camp Ashland"
4310,57.4,61.1,0.74,"2016-06-28 18:00:00",-99.97013,41.50806,"Camp Ashland"
4187,102.9,63.7,0.85,"2015-08-14 12:00:00",-97.4721,32.77283,"Fort Bliss"
3631,76.5,106.6,0.89,"2015-05-07 18:00:00",-97.46347,32.73806,"Fort Bliss"
3777,89.5,80.1,0.84,"2015-09-21 06:00:00",-75.03751,45.26606,"Fort drum"
4443,67.1,51.3,0.88,"2015-06-22 18:00:00",-97.4717,32.78845,"Fort Bliss"
3700,95.1,108.7,0.8,"2016-01-03 18:00:00",-99.95644,41.48475,"Camp Ashland"
4438,93.4,70.7,0.88,"2015-06-14 00:00:00",-74.95445,45.27624,"Fort drum"
3734,70.6,84.2,0.81,"2015-12-23 18:00:00",-115.52564,36.43696,"Hawthorne"
4446,93.7,55.3,0.93,"2015-01-27 06:00:00",-81.48899,27.66718,"Hurlburt"
4438,97.7,108.7,0.93,"2015-01-19 18:00:00",-74.95445,45.27624,"Fort drum"
4469,100.6,51.2,0.67,"2015-09-03 18:00:00",-115.48422,36.36955,"Hawthorne"
4277,87.6,60.5,0.82,"2015-12-05 06:00:00",-115.45626,36.39939,"Hawthorne"
3631,108.9,72.6,0.88,"2015-06-28 06:00:00",-97.46347,32.73806,"Fort Bliss"
3918,105.1,105.1,0.91,"2015-03-18 18:00:00",-81.50456,27.65612,"Hurlburt"
3991,102.9,88.1,0.89,"2015-05-20 18:00:00",-75.00906,45.21474,"Fort drum"
4222,89.3,89.4,0.73,"2016-07-21 06:00:00",-115.49695,36.37476,"Hawthorne"
4031,57.6,68.3,0.75,"2016-06-10 00:00:00",-75.02076,45.24581,"Fort drum"
4040,81.7,45.9,0.82,"2015-11-19 12:00:00",-115.52342,36.43653,"Hawthorne"
4279,76.8,87.1,0.75,"2016-06-05 06:00:00",-81.53111,27.69132,"Hurlburt"
3888,108.1,49.8,0.94,"2015-01-08 00:00:00",-97.42542,32.8131,"Fort Bliss"
4317,77.6,97.5,0.77,"2016-03-29 18:00:00",-81.47437,27.73138,"Hurlburt"
3859,84.1,48.5,0.88,"2015-06-21 18:00:00",-97.47589,32.79332,"Fort Bliss"
3833,86.9,94.7,0.72,"2016-08-17 18:00:00",-81.46923,27.7058,"Hurlburt"
4310,78.3,106.3,0.73,"2016-08-01 06:00:00",-99.97013,41.50806,"Camp Ashland"
4493,82.8,69.5,0.89,"2015-05-13 18:00:00",-74.96174,45.27124,"Fort drum"
4397,59.4,92.1,0.87,"2015-07-05 00:00:00",-115.47015,36.35268,"Hawthorne"
3528,70.1,52.5,0.77,"2016-04-11 06:00:00",-97.47912,32.79395,"Fort Bliss"
4162,72.3,71,0.6,"2015-11-07 06:00:00",-97.44917,32.73673,"Fort Bliss"
4268,95,103.6,0.86,"2015-08-13 06:00:00",-81.53514,27.70049,"Hurlburt"
3966,73.9,69.5,0.94,"2015-01-01 12:00:00",-115.5264,36.43856,"Hawthorne"
3915,69.7,88.4,0.84,"2015-10-05 06:00:00",-97.46726,32.74475,"Fort Bliss"
3764,80,97.4,0.74,"2016-06-27 06:00:00",-115.47118,36.36853,"Hawthorne"
4141,82.4,95.6,0.78,"2016-03-17 12:00:00",-75.00767,45.23878,"Fort drum"
4117,84.7,54.2,0.81,"2016-01-10 12:00:00",-115.452,36.44293,"Hawthorne"
4268,100.3,51.6,0.75,"2016-05-26 00:00:00",-81.53514,27.70049,"Hurlburt"
3535,106,46.7,0.74,"2016-06-19 06:00:00",-97.49487,32.74335,"Fort Bliss"
4438,109.9,108,0.81,"2015-12-16 00:00:00",-74.95445,45.27624,"Fort drum"
4446,70.9,108.6,0.77,"2016-04-18 00:00:00",-81.48899,27.66718,"Hurlburt"
3734,75.7,98.9,0.77,"2016-04-18 12:00:00",-115.52564,36.43696,"Hawthorne"
3933,69.7,58.2,0.48,"2016-06-15 18:00:00",-74.95027,45.26996,"Fort drum"
4407,76.9,66.8,0.93,"2015-01-21 06:00:00",-81.47339,27.66155,"Hurlburt"
3561,68.6,95.6,0.41,"2016-04-22 00:00:00",-100.0272,41.497,"Camp Ashland"
3958,71.5,97.3,0.79,"2016-02-06 18:00:00",-81.46669,27.74579,"Hurlburt"
4446,75.7,86.1,0.94,"2015-01-07 18:00:00",-81.48899,27.66718,"Hurlburt"
4279,67.9,48.3,0.85,"2015-09-19 18:00:00",-81.53111,27.69132,"Hurlburt"
3888,102.1,94.3,0.87,"2015-07-19 00:00:00",-97.42542,32.8131,"Fort Bliss"
3814,65.9,75.8,0.93,"2015-01-21 00:00:00",-100.02974,41.52101,"Camp Ashland"
4091,103.7,81.6,0.79,"2016-02-04 12:00:00",-100.02732,41.45441,"Camp Ashland"
3810,95.4,87.7,0.87,"2015-06-30 00:00:00",-115.49047,36.42567,"Hawthorne"
3718,58.9,53.4,0.87,"2015-06-26 06:00:00",-75.04029,45.22394,"Fort drum"
4197,61.5,100.4,0.89,"2015-05-18 06:00:00",-97.4297,32.79111,"Fort Bliss"
