"","grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
"920",10,1,"White",1,1,1,1,1,NA,NA,NA,1,1,NA,1,1,0,0,NA,1,1,0,2569,484.34
"921",10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,172,25,1,1,0,887,564.96
"922",10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,0,0,420,30,1,1,0,887,511.57
"923",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,180,20,1,1,0,887,554.79
"924",10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,180,20,1,1,0,887,500.69
"925",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,240,24,1,1,0,887,499.42
"926",10,1,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,188,21,1,1,0,887,534.12
"927",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,160,20,1,1,0,887,519.93
"928",10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,180,23,1,1,0,887,546.69
"929",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,280,20,1,1,0,887,590.46
"930",10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,172,27,1,1,0,887,528.99
"931",10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,160,25,1,1,0,887,611.81
"932",10,0,"White",1,1,1,NA,1,1,1,1,0,0,1,1,1,1,240,20,1,1,0,887,451.44
"933",10,1,"White",1,0,1,NA,0,0,0,1,1,1,1,1,0,0,424,30,1,1,0,887,587.11
"934",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,160,NA,1,1,0,887,507.27
"935",10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,NA,26,1,1,0,887,412.59
"936",10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,240,24,1,1,0,887,476.46
"937",10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,180,14,1,1,0,887,772.46
"938",10,1,"White",1,1,1,1,1,1,1,1,0,1,1,1,1,1,172,25,1,1,0,887,598.9
"939",10,0,"Hispanic",0,1,1,1,1,1,1,1,1,0,1,1,1,0,250,20,1,0,1,308,647.74
"940",10,1,"Asian",1,1,1,1,1,1,1,1,1,1,0,1,1,1,500,28,1,0,1,308,582.63
"941",10,1,"White",1,1,1,0,1,1,0,1,1,0,1,1,1,1,250,30,1,0,1,308,575.73
"942",10,1,"White",1,1,1,1,1,1,1,1,1,1,0,1,1,1,275,25,1,0,1,308,648.6
"943",10,0,"White",1,1,1,1,1,1,1,1,1,1,0,1,1,0,225,30,1,0,1,308,526.51
"944",10,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,250,30,1,0,1,308,520.18
"945",9,1,"White",1,1,0,0,0,NA,NA,NA,1,1,1,1,1,0,250,20,1,0,1,308,512.48
"946",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,500,26,0,0,1,308,460.42
"947",10,1,"Hispanic",1,1,1,0,0,1,0,1,1,1,1,1,1,0,55,28,1,0,1,308,641.15
"948",10,0,"More than one race",1,1,1,1,1,1,1,0,1,0,0,1,1,0,200,20,1,0,1,308,646.07
"949",10,0,"White",1,1,1,0,0,1,0,0,1,1,1,1,1,0,225,30,0,0,1,308,550.26
"950",10,1,"Asian",0,1,1,0,1,1,1,1,1,0,0,1,1,0,250,27,1,0,1,308,655.74
"951",11,1,"Black",1,1,1,NA,1,1,NA,1,1,1,1,1,0,1,180,30,1,1,1,1411,433.43
"952",10,0,"Black",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,20,1,1,1,1411,444.37
"953",10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,25,1,1,1,1411,619.53
"954",11,0,"Black",1,0,1,1,1,1,0,1,1,1,1,1,1,0,270,37,1,1,1,1411,497.28
"955",11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1411,425.46
"956",10,1,"Black",1,1,1,0,0,1,1,1,1,1,1,1,0,0,450,23,1,1,1,1411,460.21
"957",11,0,"Black",1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,450,23,1,1,1,1411,622.71
"958",10,0,"Black",1,0,1,NA,1,NA,NA,NA,1,1,1,1,1,1,450,35,1,1,1,1411,456.92
"959",10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,11,1,1,1,1411,443.26
"960",10,1,"Black",0,1,1,NA,1,1,NA,1,1,1,1,1,NA,0,225,25,1,1,1,1411,374.43
"961",10,1,"Black",1,1,1,1,1,1,1,1,1,0,0,1,1,0,450,23,1,1,1,1411,566.19
"962",10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,2878,622.23
"963",10,0,"White",1,1,1,1,1,1,1,1,0,1,1,1,1,0,255,25,1,1,0,2878,545.73
"964",10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,30,1,1,0,2878,626.21
"965",10,0,"White",0,1,1,1,1,1,1,0,1,1,1,1,1,1,250,20,1,1,0,2878,726.3
"966",11,0,"Asian",1,1,1,1,1,1,1,0,1,0,0,1,1,1,225,23,1,1,0,2878,594.19
"967",10,0,"White",0,1,1,0,0,1,1,1,1,1,1,1,1,1,225,30,1,1,0,2878,598.8
"968",10,1,"Hispanic",1,1,1,0,0,1,1,1,1,0,0,0,1,0,250,20,1,1,0,2878,678.91
"969",9,0,"Hispanic",1,1,1,1,0,1,1,1,0,0,1,0,1,0,245,25,1,1,0,2878,625.89
"970",10,1,"More than one race",1,1,1,1,0,1,1,1,0,0,1,1,1,0,250,30,1,1,0,2878,651.17
"971",11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,2878,648.2
"972",11,0,"Hispanic",0,1,1,0,1,1,1,1,0,0,0,0,1,0,225,26,1,1,0,2878,460.1
"973",10,1,"Asian",0,1,1,1,0,1,NA,1,0,0,0,0,1,0,250,25,1,1,0,2878,579.42
"974",10,1,"Hispanic",1,0,1,NA,1,0,NA,0,0,0,1,0,NA,0,240,32,NA,1,0,1087,394.07
"975",10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,240,NA,1,1,0,1087,540.22
"976",9,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,240,25,1,1,0,1087,612.61
"977",11,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,1087,504.46
"978",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1087,556.22
"979",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,25,1,1,0,1087,699.93
"980",10,0,"White",1,1,NA,1,1,NA,1,1,1,1,1,1,1,0,235,30,1,1,0,1087,520.15
"981",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,28,1,1,0,1087,547.08
"982",10,1,"White",1,0,1,NA,1,1,NA,1,1,1,1,1,NA,0,240,NA,1,1,0,1087,450.27
"983",10,0,"White",1,1,0,0,1,1,0,1,1,1,1,1,1,1,240,30,1,1,0,1087,657.59
"984",10,1,"White",1,1,1,1,0,1,0,1,1,1,1,1,1,0,240,25,1,1,0,1087,624.71
"985",10,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1087,568.12
"986",11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,30,1,1,0,1087,517.22
"987",10,1,"Hispanic",0,0,1,0,0,1,0,1,1,0,1,1,1,0,360,30,1,1,1,2942,419.81
"988",11,0,"Hispanic",1,1,1,0,1,1,0,0,1,0,NA,1,1,1,390,30,1,1,1,2942,649.01
"989",11,0,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,0,180,35,1,1,1,2942,398.29
"990",10,1,"Hispanic",1,1,0,0,1,1,NA,1,1,0,0,1,1,0,120,33,1,1,1,2942,400.89
"991",10,1,"Hispanic",1,0,1,0,0,1,0,1,1,NA,NA,1,1,1,90,40,NA,1,1,2942,359.92
"992",11,0,"Hispanic",0,1,0,0,0,0,0,1,1,0,0,0,1,0,258,27,1,1,1,2942,454.06
"993",11,1,"Hispanic",1,1,1,1,1,1,1,1,1,0,0,1,1,1,333,30,1,1,1,2942,619.42
"994",11,0,"Hispanic",0,0,1,0,1,1,0,0,1,0,0,1,1,0,360,36,1,1,1,2942,489.89
"995",10,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,0,1,1,0,435,30,1,1,1,2942,453.72
"996",11,1,"Hispanic",1,1,1,0,1,1,1,1,1,1,1,1,1,1,360,35,1,1,1,2942,622.23
"997",11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,25,1,0,1,575,462.64
"998",9,1,"Hispanic",1,1,1,0,1,1,1,1,1,1,1,1,1,0,320,20,1,0,1,575,672.81
"999",10,1,"White",1,1,1,0,1,1,0,1,1,0,1,1,1,0,240,25,1,0,1,575,584.71
"1000",11,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,240,23,1,0,1,575,589.19
"1001",11,0,"Hispanic",1,1,1,1,1,1,1,1,1,0,1,1,1,0,240,30,1,0,1,575,542.56
"1002",10,1,"White",0,1,1,NA,0,1,1,1,1,1,1,1,1,1,160,30,1,0,1,575,582.14
"1003",10,0,"White",1,1,1,1,1,1,1,0,1,1,0,1,1,1,360,30,1,0,1,575,466.37
"1004",10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,240,25,1,0,1,575,610.32
"1005",10,0,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,300,25,1,0,1,575,494.1
"1006",10,0,"White",1,1,1,0,0,1,0,1,1,1,0,1,1,0,240,25,1,0,1,575,528.89
"1007",10,1,"White",1,1,1,0,0,1,1,1,1,NA,NA,1,1,0,195,NA,1,0,1,575,500.94
"1008",9,1,"Black",1,0,1,0,1,1,NA,NA,1,1,1,1,0,0,250,NA,1,1,0,2340,455.24
"1009",10,1,"Asian",1,1,0,0,0,1,0,1,0,0,0,0,1,0,330,30,1,1,0,2340,452.75
"1010",10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,0,1,330,32,1,1,0,2340,554.57
"1011",9,0,"Asian",1,1,1,1,1,1,1,1,0,0,0,0,1,0,30,10,1,1,0,2340,493.78
"1012",10,1,"More than one race",1,1,1,0,1,1,0,1,1,1,0,1,1,0,300,30,1,1,0,2340,480.41
"1013",10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,300,28,1,1,0,2340,505.91
"1014",10,1,"More than one race",1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,30,1,1,0,2340,399.2
"1015",9,0,"Hispanic",1,1,1,0,1,0,0,1,0,0,0,0,1,0,NA,30,0,1,0,2340,421.25
"1016",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,25,1,1,0,2340,677.76
"1017",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,32,1,1,0,2340,641.95
"1018",10,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,0,2340,556.38
"1019",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,210,20,1,1,0,347,461.57
"1020",10,0,"White",1,0,1,0,1,1,NA,1,1,1,1,1,1,1,240,23,1,1,0,347,483.61
"1021",10,0,"White",0,1,1,1,1,1,0,1,1,1,1,1,0,0,250,20,1,1,0,347,599.67
"1022",9,1,"White",1,0,1,1,1,1,0,1,1,1,1,1,1,0,15,22,1,1,0,347,353.83
"1023",10,1,"Hispanic",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,50,1,1,0,347,458.29
"1024",10,1,"White",1,0,1,NA,1,1,NA,1,1,1,1,1,1,0,240,25,1,1,0,347,430.31
"1025",10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,225,22,1,1,0,347,611.89
"1026",10,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,235,20,1,1,0,347,400.16
"1027",10,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,20,1,1,0,347,593.69
"1028",9,0,"Black",1,0,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,200,NA,1,1,1,3201,389.71
"1029",10,1,"Hispanic",1,0,0,0,0,0,0,1,1,0,0,NA,1,0,270,30,1,1,1,3201,359.04
"1030",10,0,"Asian",1,1,1,NA,1,1,NA,1,1,0,0,0,1,1,315,35,1,1,1,3201,553.04
"1031",10,1,"Asian",0,1,0,0,1,0,0,1,NA,0,0,0,1,0,342,35,1,1,1,3201,481.78
"1032",11,0,"Hispanic",0,0,0,1,0,0,0,1,0,0,0,1,1,0,540,35,1,1,1,3201,383.91
"1033",11,1,"Hispanic",1,1,0,NA,0,NA,NA,NA,1,0,NA,0,1,1,300,40,1,1,1,3201,641.63
"1034",9,1,"American Indian/Alaska Native",1,1,1,0,0,0,0,0,0,0,0,0,0,0,270,50,1,1,1,3201,334.51
"1035",10,0,"Hispanic",0,1,1,0,1,0,0,1,1,0,0,0,1,0,120,30,1,1,1,3201,488.38
"1036",11,0,"Black",1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,3201,471.22
"1037",10,1,"Black",1,1,1,0,0,1,0,0,1,1,1,1,0,0,450,20,1,1,1,3201,342.04
"1038",10,1,"Asian",0,0,0,0,0,0,0,0,0,0,0,0,1,1,180,40,1,1,1,3201,342.2
"1039",10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,NA,23,1,1,1,914,377.96
"1040",9,0,"Black",1,0,1,1,1,1,1,0,1,1,1,1,1,1,NA,20,1,1,1,914,463.12
"1041",10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,20,1,1,1,914,563.45
"1042",10,0,"Black",1,1,0,0,0,0,0,1,1,1,1,1,1,1,270,30,1,1,1,914,540.81
"1043",10,0,"Black",1,1,1,0,0,1,0,NA,1,1,1,1,0,0,270,9,1,1,1,914,428.16
"1044",9,0,"Black",1,1,1,0,0,NA,NA,NA,1,NA,NA,1,1,0,270,18,1,1,1,914,341.02
"1045",9,1,"Hispanic",1,1,1,1,0,1,1,NA,1,1,1,1,1,1,120,25,1,1,1,914,338.44
"1046",10,1,"Black",1,1,1,0,1,NA,NA,NA,1,1,1,1,0,0,240,NA,1,1,1,914,317.91
"1047",10,1,"Asian",1,1,1,1,0,1,1,1,0,0,0,0,1,1,200,24,1,1,0,3009,552.24
"1048",11,0,"White",0,0,1,1,0,1,1,0,1,1,1,1,1,0,392,21,1,1,0,3009,494.65
"1049",11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,24,1,1,0,3009,578.54
"1050",11,0,"Asian",1,1,1,1,0,1,1,0,0,0,0,0,1,0,270,25,1,1,1,1720,622.47
"1051",10,1,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,450,25,1,1,1,1720,403.05
"1052",10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,NA,1,1,1,1720,521.14
"1053",10,1,"More than one race",1,1,1,1,1,1,1,1,0,0,0,0,1,0,450,25,1,1,1,1720,528.51
"1054",11,0,"More than one race",1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,0,450,25,1,1,1,1720,464.39
"1055",10,0,"Black",0,1,NA,NA,NA,1,NA,1,1,1,0,1,1,0,450,20,1,1,1,1720,548.2
"1056",10,1,"Hispanic",1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,NA,1,1,1,1720,334.27
"1057",10,1,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,NA,1,1,1,1720,482.1
"1058",10,1,"White",1,1,1,0,0,NA,NA,NA,1,0,1,1,1,0,450,26,1,1,1,1720,437.76
"1059",9,1,"Hispanic",0,1,1,NA,1,1,0,1,0,0,0,1,1,NA,NA,6,1,1,1,1720,424.86
"1060",10,0,"White",1,1,1,1,0,NA,NA,NA,1,1,1,1,1,1,600,25,1,1,1,1720,660.84
"1061",11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,22,1,1,1,1720,597.37
"1062",10,0,"More than one race",1,1,1,1,0,1,1,1,1,1,1,1,1,1,450,27,1,1,1,1720,501.88
"1063",10,1,"White",1,1,1,NA,1,1,1,1,1,1,NA,1,1,0,450,25,1,1,1,1720,619.1
"1064",9,0,"Asian",1,1,1,1,0,1,1,1,0,0,0,0,1,0,270,27,1,1,1,1720,507.76
"1065",11,1,"Black",1,0,1,0,1,1,1,1,1,0,0,1,1,0,450,NA,1,1,1,1720,410.27
"1066",10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,400,30,1,1,0,930,518.17
"1067",10,1,"American Indian/Alaska Native",1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,30,1,1,0,930,443.38
"1068",10,1,"Hispanic",1,1,1,1,1,1,0,1,0,1,1,1,1,0,410,25,NA,1,0,930,503.18
"1069",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,NA,30,1,1,0,930,508.32
"1070",10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,20,1,1,0,930,488.19
"1071",10,1,"White",1,1,1,1,0,0,0,1,1,1,1,1,NA,0,225,15,1,1,0,276,435.84
"1072",9,1,"White",0,0,1,0,1,1,0,0,1,1,1,1,0,1,70,28,1,1,0,276,309.18
"1073",9,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,1,450,20,1,1,0,276,528.51
"1074",10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,1,225,18,1,1,0,276,457
"1075",10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,225,25,1,1,0,276,319.09
"1076",10,1,"White",1,1,1,0,0,NA,NA,0,1,1,1,1,1,0,420,17,1,1,0,276,427.58
"1077",10,0,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,1,225,16,1,1,0,276,461.45
"1078",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,276,531.16
"1079",9,1,"White",0,0,0,0,1,1,1,1,1,1,0,0,1,0,150,20,1,1,0,NA,274.38
"1080",9,0,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,205,21,1,1,0,NA,382.17
"1081",9,1,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,305.57
"1082",9,0,"White",1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,0,225,NA,1,1,0,NA,399.41
"1083",9,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,NA,495.24
"1084",9,1,"White",1,0,1,0,0,1,1,1,1,1,1,1,1,1,225,25,1,1,0,NA,467.26
"1085",9,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,210,24,1,1,0,NA,475.6
"1086",9,1,"White",NA,NA,0,NA,1,NA,NA,1,NA,NA,NA,1,NA,0,225,30,1,1,0,NA,301.96
"1087",10,1,"White",0,1,1,NA,1,1,1,1,0,1,1,1,1,0,55,25,1,1,1,1988,499.49
"1088",11,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,30,1,1,1,1988,448.75
"1089",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,30,1,1,1,1988,640.59
"1090",11,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,360,30,1,1,1,1988,551.44
"1091",11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,1,1988,607.54
"1092",11,1,"White",1,1,NA,0,1,NA,NA,NA,1,NA,NA,1,NA,0,300,30,1,1,1,1988,482.34
"1093",11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,34,1,1,1,1988,574.49
"1094",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,NA,1,1,1,1988,593.64
"1095",11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,600,30,1,1,1,1988,561.86
"1096",11,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,30,1,1,1,1988,490.83
"1097",9,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,275,20,1,1,0,1526,605.55
"1098",11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,26,1,1,0,1526,670.41
"1099",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,1526,572.58
"1100",10,0,"White",1,1,1,1,0,1,1,1,1,1,0,1,1,0,275,23,1,1,0,1526,635.34
"1101",10,0,"White",1,1,1,0,1,1,0,1,1,0,0,1,1,0,275,22,1,1,0,1526,576.72
"1102",10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,275,26,1,1,0,1526,641.62
"1103",11,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,27,1,1,0,1526,574.09
"1104",10,1,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,1,275,24,1,1,0,1526,595.85
"1105",9,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,23,1,1,0,1526,461.17
"1106",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,200,20,1,1,0,632,508.64
"1107",10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,200,11,1,1,0,632,452.83
"1108",10,1,"White",1,1,1,NA,0,1,NA,1,1,1,1,1,0,0,200,16,1,1,0,632,480.17
"1109",10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,215,29,1,1,0,632,515.86
"1110",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,20,0,1,0,632,576.48
"1111",10,0,"White",1,1,1,0,1,1,NA,1,1,1,1,1,1,0,200,25,1,1,0,632,601.34
"1112",10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,1,210,25,1,1,0,632,611.89
"1113",9,1,"Hispanic",1,0,NA,NA,1,1,NA,1,1,1,1,1,1,0,225,15,1,1,0,632,325.45
"1114",9,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,200,30,1,1,0,632,475.12
"1115",10,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,200,19,1,1,0,632,507.36
"1116",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,20,1,1,0,612,721.77
"1117",11,0,"Asian",1,1,1,1,0,1,1,1,1,0,0,1,1,0,225,15,1,1,0,612,700.56
"1118",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,25,1,0,0,1064,662.71
"1119",11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,560.82
"1120",11,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,27,1,0,0,1064,504.14
"1121",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,26,0,0,0,1064,660.39
"1122",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,31,1,0,0,1064,614.61
"1123",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,30,1,0,0,1064,507.19
"1124",10,1,"Hispanic",1,1,0,1,1,1,0,1,1,0,0,0,1,1,225,24,1,0,0,1064,539.01
"1125",9,1,"White",1,1,1,1,1,1,1,0,0,1,1,1,1,1,225,25,1,0,0,1064,537.73
"1126",11,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,20,1,0,0,1064,688.05
"1127",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,29,1,0,0,1064,577.17
"1128",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,494.28
"1129",9,1,"More than one race",1,1,1,0,1,1,1,1,1,1,1,1,1,1,250,NA,1,0,0,1064,603.07
"1130",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,533.72
"1131",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,587.92
"1132",11,1,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,0,225,28,1,0,0,1064,562.74
"1133",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,30,1,0,0,1064,559.78
"1134",11,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,450,20,1,1,0,865,531.43
"1135",10,1,"White",0,0,0,0,0,NA,NA,NA,1,1,NA,1,0,0,NA,15,1,1,0,865,435.2
"1136",10,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,0,0,1,1,450,20,1,1,0,865,441.69
"1137",10,1,NA,NA,0,1,0,0,1,1,1,1,1,1,1,1,0,300,20,1,1,0,865,316.31
"1138",10,0,"Hispanic",1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,17,1,1,0,865,497.28
"1139",10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,525,20,1,1,0,865,493.64
"1140",10,0,"White",1,1,0,0,0,1,0,0,1,1,1,1,1,0,450,17,1,1,0,865,500.61
"1141",11,1,"White",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,865,629.92
"1142",11,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,1,1,0,865,434.04
"1143",10,0,"More than one race",1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,18,1,1,0,865,532.79
"1144",9,1,"White",1,1,1,1,1,1,0,0,1,1,1,1,1,0,450,20,1,1,0,865,380.6
"1145",10,1,"Hispanic",1,1,0,0,0,1,0,1,1,0,0,0,1,0,450,30,1,1,0,865,468.39
"1146",11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,25,1,1,0,865,636.82
"1147",10,0,"Black",0,0,1,0,0,0,0,0,1,1,1,1,0,0,270,23,1,1,0,865,360.64
"1148",10,0,"White",0,1,1,0,1,1,NA,NA,1,1,1,1,1,1,450,20,1,1,0,865,606.98
"1149",10,1,"White",1,1,1,0,1,1,NA,1,1,1,1,1,1,0,275,30,1,1,0,1382,376.52
"1150",10,1,"Hispanic",1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,26,1,1,0,1382,485.22
"1151",9,0,"Black",1,0,1,NA,0,1,NA,1,1,NA,NA,1,1,0,250,11,1,1,0,1382,286.04
"1152",10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,275,25,1,1,0,1382,561.62
"1153",10,0,"White",1,1,0,0,1,NA,NA,1,1,1,1,1,1,0,275,15,1,1,0,1382,435.39
"1154",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,28,1,1,0,1382,542.72
"1155",11,0,"Hispanic",1,1,1,0,1,1,1,1,1,0,1,1,1,1,250,23,1,1,0,1382,634.23
"1156",9,1,"More than one race",0,1,1,0,0,1,0,1,1,1,1,1,1,0,275,20,1,1,0,1382,351.42
"1157",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,1382,459.94
"1158",9,1,"More than one race",1,1,1,1,0,NA,NA,NA,1,1,NA,1,0,0,225,8,1,1,0,1382,422.45
"1159",10,0,"Hispanic",1,1,0,0,1,0,0,1,0,0,0,0,1,0,295,25,1,1,0,1382,382.88
"1160",9,1,"Black",1,1,1,0,0,0,0,0,1,1,1,1,1,0,55,30,1,1,0,1382,419.24
